 2.00700E-10 7.65041E-17 1.18497E-02 7.70151E-14 1.31354E-11 1.21616E-09 2.29794E-08 7.25621E-21
 5.50000E-07 1.60000E-06 9.00000E-08 5.95461E-10 6.78511E-12 3.00000E-07 5.65987E-12 1.53588E-11
 3.18214E-14 1.29363E-10 3.69570E-13 9.57359E-15 7.13752E-17 1.36638E-22 5.00000E-10 2.24719E-13
 1.31846E-17 1.65739E-14 1.04880E-11 5.31717E-13 1.68196E-12 3.66119E-18 4.60525E-20 2.67280E-11
 2.39782E-12 3.10502E-14 2.06317E-10 1.07342E-16 8.40137E-03 9.49393E-14 1.33357E-11 1.22394E-09
 2.69122E-08 8.26532E-21 5.50389E-07 1.59389E-06 7.98574E-08 5.62521E-10 6.71400E-12 2.99950E-07
 7.11085E-12 1.76625E-11 4.35433E-14 1.97893E-10 7.77711E-13 1.10966E-14 1.39118E-16 4.21585E-22
 4.84501E-10 2.90181E-13 1.90499E-17 2.34150E-14 1.50667E-11 7.59692E-13 1.71029E-12 4.25822E-18
 6.81132E-20 4.60617E-11 4.74082E-12 3.45418E-14 2.01384E-10 1.53884E-16 5.75606E-03 1.15681E-13
 1.32180E-11 1.15799E-09 3.23278E-08 9.32045E-21 5.50800E-07 1.58867E-06 7.12211E-08 4.85291E-10
 6.31673E-12 2.99894E-07 8.94411E-12 2.05222E-11 5.89594E-14 2.86507E-10 1.71993E-12 1.34338E-14
 2.95555E-16 1.35198E-21 4.71026E-10 3.61421E-13 2.68898E-17 3.29000E-14 2.02012E-11 1.04584E-12
 1.76172E-12 4.86894E-18 1.00507E-19 6.32812E-11 7.38050E-12 3.76492E-14 1.86182E-10 2.20442E-16
 3.69287E-03 1.36529E-13 1.25480E-11 9.97931E-10 3.89381E-08 1.02218E-20 5.51196E-07 1.58437E-06
 6.39564E-08 3.74905E-10 5.49133E-12 2.99833E-07 1.15686E-11 2.42401E-11 7.94536E-14 3.77388E-10
 3.92724E-12 1.60563E-14 6.69677E-16 4.01678E-21 4.59728E-10 4.11415E-13 3.63548E-17 4.34644E-14
 2.47244E-11 1.37993E-12 1.87079E-12 5.51638E-18 1.49905E-19 7.99855E-11 1.00095E-11 4.18839E-14
 1.64207E-10 3.10719E-16 2.22631E-03 1.56275E-13 1.13324E-11 7.86380E-10 4.62960E-08 1.09330E-20
 5.51553E-07 1.58098E-06 5.79448E-08 2.60441E-10 4.39919E-12 2.99765E-07 1.54004E-11 2.88104E-11
 1.06806E-13 4.59429E-10 9.15318E-12 1.82531E-14 1.54054E-15 1.06383E-20 4.50657E-10 4.15126E-13
 4.70602E-17 5.27831E-14 2.83219E-11 1.69712E-12 2.07410E-12 6.34224E-18 2.29785E-19 9.76865E-11
 1.24628E-11 4.79646E-14 1.35504E-10 4.23612E-16 1.22416E-03 1.69440E-13 9.49381E-12 5.64876E-10
