   196.816128986692       9.897368091022232E-006
   217.817099904925       9.897368091022232E-006
   231.688108896839       9.897368091022232E-006
   239.339459417565       9.897368091022232E-006
   244.204421974587       9.897368091022232E-006
   247.736422808873       9.897368091022232E-006
   250.533309088634       9.897368091022232E-006
   253.133359814809       9.897368091022232E-006
   255.802875489393       9.897368091022232E-006
   258.316392494569       9.897368091022232E-006
   260.269871652199       9.897368091022232E-006
   261.483668570925       9.897368091022232E-006
   262.286758507275       9.897368091022232E-006
   262.877127342859       9.897368091022232E-006
   262.622234441098       9.897368091022232E-006
   260.902007275520       9.897368091022232E-006
   257.833751838618       9.897368091022232E-006
   253.957255934447       9.897368091022232E-006
   249.798642065929       9.897368091022232E-006
   245.693855549079       9.897368091022232E-006
   241.838470967390       9.897368091022232E-006
   238.343650818294       9.897368091022232E-006
   235.264774459920       9.897368091022232E-006
   232.583748508080       9.897368091022232E-006
   230.171812007791       9.897368091022232E-006
   227.829374690459       9.897368091022232E-006
   225.405817914418       9.897368091022232E-006
   222.897593585385       9.897368091022232E-006
   220.446149301272       9.897368091022232E-006
   218.245860125397       9.897368091022232E-006
   216.434495784908       9.897368091022232E-006
   215.044882997030       9.897368091022232E-006
   214.022892881836       9.897368091022232E-006
   213.276567400382       9.897368091022232E-006
   212.747657094903       9.897368091022232E-006
   212.485140427871       9.897368091022232E-006
   212.596909804011       9.897368091022232E-006
   213.110598408317       9.897368091022232E-006
   213.958990650331       9.897368091022232E-006
   215.054522169403       1.031473547656899E-005
   216.296195201099       1.198420501875602E-005
   217.603686738573       1.446795309012318E-005
   219.283700335635       1.822348356953671E-005
   229.514507391863       6.417488894227266E-005
   239.634549938695       2.003845046352940E-004
   249.237256848495       5.417310764394749E-004
   257.963754350563       1.254240460725477E-003
   265.693249449765       2.519710337015130E-003
   272.521708260876       4.515661635387198E-003
   279.384238980544       7.514735427329407E-003
   285.769326643938       1.160930646923177E-002
   288.828836574686       1.409248164905187E-002
