  0.500000000000000        285.895813739009       1.167980518591118E-002
   1.50000000000000        280.784371613509       8.250895517503501E-003
   2.50000000000000        275.397545668402       5.580909614414059E-003
   3.50000000000000        269.798524030129       3.586088308422355E-003
   4.50000000000000        263.968551363558       2.162338030428771E-003
   5.50000000000000        257.395300624063       1.189647399574855E-003
   6.50000000000000        249.830825889983       5.736932528303669E-004
   7.50000000000000        241.468563396894       2.429253340492411E-004
   8.50000000000000        232.788172760776       8.982985757214666E-005
   9.50000000000000        225.111148169767       3.380628017734184E-005
   10.5000000000000        219.760669966369       1.728981358700303E-005
   11.5000000000000        216.876374838745       1.229795151666407E-005
   12.5000000000000        215.511602752806       9.709713679385047E-006
   13.5000000000000        214.848735483772       8.468621344866090E-006
   14.5000000000000        214.588143812833       8.512450630302214E-006
   15.5000000000000        214.586847897600       8.584665946234331E-006
   16.5000000000000        214.778615506082       8.655088621194016E-006
   17.5000000000000        215.137171494535       8.734413912982359E-006
   18.5000000000000        215.656066848138       8.859030779614564E-006
   19.5000000000000        216.336327258445       8.976261342825048E-006
   20.5000000000000        217.195457930479       9.113221023486587E-006
   21.5000000000000        218.286979059261       9.239470927622914E-006
   22.5000000000000        219.654675125780       9.367377608884342E-006
   23.5000000000000        221.313446123178       9.501906765559426E-006
   24.5000000000000        223.241309019060       9.634198262966831E-006
   25.5000000000000        225.380681693813       9.755728734104257E-006
   26.5000000000000        227.614527100258       9.912375870767873E-006
   27.5000000000000        229.769868253861       9.997161952204461E-006
   28.5000000000000        231.785038515121       1.014461915380133E-005
   29.5000000000000        233.661519710677       1.029935651863047E-005
   30.5000000000000        235.429909808798       1.034953363863925E-005
   31.5000000000000        237.239760093156       1.058968949287814E-005
   32.5000000000000        239.155864163163       1.072802123549507E-005
   33.5000000000000        241.153386748646       1.082721052847682E-005
   34.5000000000000        243.215004719919       1.093592554328792E-005
   35.5000000000000        245.339620965284       1.104141541783664E-005
   36.5000000000000        247.517326176708       1.114253739172251E-005
   37.5000000000000        249.754658671677       1.124478105877889E-005
   38.5000000000000        252.093469047142       1.136613149164427E-005
   39.5000000000000        254.557534506401       1.141244631056891E-005
   40.5000000000000        257.088889589070       1.145282254920855E-005
   41.5000000000000        259.655635374477       1.156773368772989E-005
   42.5000000000000        262.018891546942       1.157520193278488E-005
   43.5000000000000        264.196077163222       1.156313067277861E-005
   44.5000000000000        265.811021657603       1.166001911850222E-005
   45.5000000000000        266.914575634375       1.170000000000002E-005
   46.5000000000000        267.659231773378       1.169999999999999E-005
   47.5000000000000        267.660721126721       1.176086878693361E-005
   48.5000000000000        267.436380858693       1.180000000000001E-005
   49.5000000000000        266.843024329387       1.179999999999999E-005
   50.5000000000000        265.820648347506       1.180000000000001E-005
   51.5000000000000        264.590947211617       1.180000000000003E-005
   52.5000000000000        262.877730369739       1.180000000000003E-005
   53.5000000000000        260.924791854001       1.180000000000001E-005
   54.5000000000000        258.722470633336       1.180000000000003E-005
   55.5000000000000        256.104430415654       1.180000000000001E-005
   56.5000000000000        253.356523768022       1.180000000000001E-005
   57.5000000000000        250.386194437136       1.179999999999999E-005
   58.5000000000000        247.418359749556       1.179999999999996E-005
   59.5000000000000        244.499891791916       1.179999999999996E-005
   60.5000000000000        241.865090322951       1.179999999999999E-005
   61.5000000000000        239.267257528513       1.180000000000001E-005
   62.5000000000000        236.686494502878       1.180000000000001E-005
   63.5000000000000        233.127577540367       1.180000000000001E-005
